tool,mode,threshold,t_wall,t_cpu,timeout,mc time,states,lower_bound,trans,prob,prob LP,heur_iter,info (total states:528)
fark,prmax,0.1,0.9071547985076904,0.9071254600000032,False,-,117,-,-,0.10069817335760049,0.1,16,-
fark,prmax,0.1,0.9697370529174805,0.969721657000008,False,-,117,-,-,0.10069817335760049,0.1,17,-
fark,prmax,0.1,1.025766372680664,1.025762128999986,False,-,117,-,-,0.10069817335760049,0.1,18,-
fark,prmax,0.1,1.0837724208831787,1.083757128000002,False,-,117,-,-,0.10069817335760049,0.1,19,-
fark,prmax,0.1,1.1331391334533691,1.133153636000003,False,-,117,-,-,0.10069817335760049,0.1,20,-
fark,prmax,0.2,0.3641982078552246,0.3642012319999992,False,-,138,-,-,0.19999999811693586,0.2,6,-
fark,prmax,0.2,0.42092084884643555,0.42092433100000903,False,-,138,-,-,0.19999999811693586,0.2,7,-
fark,prmax,0.2,0.4802420139312744,0.4802461029999847,False,-,138,-,-,0.19999999811693586,0.2,8,-
fark,prmax,0.2,0.5324673652648926,0.5324728650000168,False,-,138,-,-,0.19999999811693586,0.2,9,-
fark,prmax,0.2,0.5885181427001953,0.5885110499999939,False,-,138,-,-,0.19999999811693586,0.2,10,-
fark,prmax,0.2,0.6504874229431152,0.6505110960000025,False,-,138,-,-,0.19999999811693586,0.2,11,-
fark,prmax,0.2,0.6978232860565186,0.6977817099999868,False,-,138,-,-,0.19999999811693586,0.2,12,-
fark,prmax,0.2,0.7598772048950195,0.759871636000014,False,-,138,-,-,0.19999999811693586,0.2,13,-
fark,prmax,0.2,0.8129138946533203,0.8128921169999899,False,-,138,-,-,0.19999999811693586,0.2,14,-
fark,prmax,0.2,0.8755538463592529,0.8755799159999924,False,-,138,-,-,0.19999999811693586,0.2,15,-
fark,prmax,0.2,0.9268026351928711,0.9267295610000019,False,-,138,-,-,0.19999999811693586,0.2,16,-
fark,prmax,0.2,0.9888110160827637,0.9887258540000232,False,-,138,-,-,0.19999999811693586,0.2,17,-
fark,prmax,0.2,1.0424034595489502,1.0424039309999955,False,-,138,-,-,0.19999999811693586,0.2,18,-
fark,prmax,0.2,1.0899691581726074,1.0899106020000033,False,-,138,-,-,0.19999999811693586,0.2,19,-
fark,prmax,0.2,1.1551761627197266,1.155179741000012,False,-,138,-,-,0.19999999811693586,0.2,20,-
fark,prmax,0.30000000000000004,0.3679323196411133,0.36793568999999593,False,-,151,-,-,0.3007812449833137,0.30000000000000004,6,-
fark,prmax,0.30000000000000004,0.423753023147583,0.42373531900000216,False,-,151,-,-,0.3007812449833137,0.30000000000000004,7,-
fark,prmax,0.30000000000000004,0.48453640937805176,0.48453139800000145,False,-,151,-,-,0.3007812449833137,0.30000000000000004,8,-
fark,prmax,0.30000000000000004,0.5361638069152832,0.5361694609999859,False,-,151,-,-,0.3007812449833137,0.30000000000000004,9,-
fark,prmax,0.30000000000000004,0.5950753688812256,0.5950819119999835,False,-,151,-,-,0.3007812449833137,0.30000000000000004,10,-
fark,prmax,0.30000000000000004,0.6569070816040039,0.6569216919999974,False,-,151,-,-,0.3007812449833137,0.30000000000000004,11,-
fark,prmax,0.30000000000000004,0.7063102722167969,0.7062713379999934,False,-,151,-,-,0.3007812449833137,0.30000000000000004,12,-
fark,prmax,0.30000000000000004,0.7703611850738525,0.7703476070000193,False,-,151,-,-,0.3007812449833137,0.30000000000000004,13,-
fark,prmax,0.30000000000000004,0.8186569213867188,0.8186176479999858,False,-,151,-,-,0.3007812449833137,0.30000000000000004,14,-
fark,prmax,0.30000000000000004,0.8813486099243164,0.8813302339999893,False,-,151,-,-,0.3007812449833137,0.30000000000000004,15,-
fark,prmax,0.30000000000000004,0.9361913204193115,0.9361666739999919,False,-,151,-,-,0.3007812449833137,0.30000000000000004,16,-
fark,prmax,0.30000000000000004,0.9931473731994629,0.9931110680000188,False,-,151,-,-,0.3007812449833137,0.30000000000000004,17,-
fark,prmax,0.30000000000000004,1.0509130954742432,1.0508403360000216,False,-,151,-,-,0.3007812449833137,0.30000000000000004,18,-
fark,prmax,0.30000000000000004,1.1045136451721191,1.1044535009999947,False,-,151,-,-,0.3007812449833137,0.30000000000000004,19,-
fark,prmax,0.30000000000000004,1.1638460159301758,1.163790634999998,False,-,151,-,-,0.3007812449833137,0.30000000000000004,20,-
fark,prmax,0.4,0.3641335964202881,0.3641366050000272,False,-,134,-,-,0.41015624278832974,0.4,6,-
fark,prmax,0.4,0.42113161087036133,0.42111681200000817,False,-,134,-,-,0.41015624278832974,0.4,7,-
fark,prmax,0.4,0.4780728816986084,0.47806607199999007,False,-,134,-,-,0.41015624278832974,0.4,8,-
fark,prmax,0.4,0.5380475521087646,0.5380505489999905,False,-,134,-,-,0.41015624278832974,0.4,9,-
fark,prmax,0.4,0.588916540145874,0.5888917510000056,False,-,134,-,-,0.41015624278832974,0.4,10,-
fark,prmax,0.4,0.6501500606536865,0.6500941460000149,False,-,134,-,-,0.41015624278832974,0.4,11,-
fark,prmax,0.4,0.7001972198486328,0.7001623670000185,False,-,134,-,-,0.41015624278832974,0.4,12,-
fark,prmax,0.4,0.7646801471710205,0.7646375610000007,False,-,134,-,-,0.41015624278832974,0.4,13,-
fark,prmax,0.4,0.815152645111084,0.8151715860000195,False,-,134,-,-,0.41015624278832974,0.4,14,-
fark,prmax,0.4,0.8760712146759033,0.8760913100000209,False,-,134,-,-,0.41015624278832974,0.4,15,-
fark,prmax,0.4,0.9273629188537598,0.927328268999986,False,-,134,-,-,0.41015624278832974,0.4,16,-
fark,prmax,0.4,0.9887638092041016,0.98873775200002,False,-,134,-,-,0.41015624278832974,0.4,17,-
fark,prmax,0.4,1.0427734851837158,1.0426755060000232,False,-,134,-,-,0.41015624278832974,0.4,18,-
fark,prmax,0.4,1.0996997356414795,1.099627388000016,False,-,134,-,-,0.41015624278832974,0.4,19,-
fark,prmax,0.4,1.1522059440612793,1.152156591999983,False,-,134,-,-,0.41015624278832974,0.4,20,-
fark,prmax,0.5,0.3638448715209961,0.36383734899999354,False,-,120,-,-,0.6666666459630076,0.5,6,-
fark,prmax,0.5,0.42104458808898926,0.4210262799999782,False,-,120,-,-,0.6666666459630076,0.5,7,-
fark,prmax,0.5,0.47643613815307617,0.476412750999998,False,-,120,-,-,0.6666666459630076,0.5,8,-
fark,prmax,0.5,0.5380496978759766,0.5380734800000084,False,-,120,-,-,0.6666666459630076,0.5,9,-
fark,prmax,0.5,0.5861101150512695,0.5861035389999927,False,-,120,-,-,0.6666666459630076,0.5,10,-
fark,prmax,0.5,0.6459975242614746,0.6459810359999949,False,-,120,-,-,0.6666666459630076,0.5,11,-
fark,prmax,0.5,0.6988897323608398,0.6988186279999979,False,-,120,-,-,0.6666666459630076,0.5,12,-
fark,prmax,0.5,0.7572281360626221,0.757232289000001,False,-,120,-,-,0.6666666459630076,0.5,13,-
fark,prmax,0.5,0.8126022815704346,0.8125434540000072,False,-,120,-,-,0.6666666459630076,0.5,14,-
fark,prmax,0.5,0.8669624328613281,0.8669608259999961,False,-,120,-,-,0.6666666459630076,0.5,15,-
fark,prmax,0.5,0.9197537899017334,0.9197140750000017,False,-,120,-,-,0.6666666459630076,0.5,16,-
fark,prmax,0.5,0.9795136451721191,0.9794583590000059,False,-,120,-,-,0.6666666459630076,0.5,17,-
fark,prmax,0.5,1.0331549644470215,1.033100093999991,False,-,120,-,-,0.6666666459630076,0.5,18,-
fark,prmax,0.5,1.088879108428955,1.0888773939999794,False,-,120,-,-,0.6666666459630076,0.5,19,-
fark,prmax,0.5,1.1421332359313965,1.1420536120000122,False,-,120,-,-,0.6666666459630076,0.5,20,-
fark,prmax,0.6,0.36228108406066895,0.36226524500000323,False,-,120,-,-,0.6666666459630076,0.6,6,-
fark,prmax,0.6,0.4178314208984375,0.4178336129999991,False,-,120,-,-,0.6666666459630076,0.6,7,-
fark,prmax,0.6,0.47330141067504883,0.4733053820000066,False,-,120,-,-,0.6666666459630076,0.6,8,-
fark,prmax,0.6,0.5358738899230957,0.535868483999991,False,-,120,-,-,0.6666666459630076,0.6,9,-
fark,prmax,0.6,0.5844695568084717,0.5844745370000055,False,-,120,-,-,0.6666666459630076,0.6,10,-
fark,prmax,0.6,0.6420092582702637,0.6420153499999799,False,-,120,-,-,0.6666666459630076,0.6,11,-
fark,prmax,0.6,0.69999098777771,0.6999962440000047,False,-,120,-,-,0.6666666459630076,0.6,12,-
fark,prmax,0.6,0.7557759284973145,0.7554770389999987,False,-,120,-,-,0.6666666459630076,0.6,13,-
fark,prmax,0.6,0.8105459213256836,0.8105252229999849,False,-,120,-,-,0.6666666459630076,0.6,14,-
fark,prmax,0.6,0.8630943298339844,0.8630866820000165,False,-,120,-,-,0.6666666459630076,0.6,15,-
fark,prmax,0.6,0.9223287105560303,0.9223167130000149,False,-,120,-,-,0.6666666459630076,0.6,16,-
fark,prmax,0.6,0.9771080017089844,0.9770594449999805,False,-,120,-,-,0.6666666459630076,0.6,17,-
fark,prmax,0.6,1.0256476402282715,1.0256115640000019,False,-,120,-,-,0.6666666459630076,0.6,18,-
fark,prmax,0.6,1.0924792289733887,1.0924632229999816,False,-,120,-,-,0.6666666459630076,0.6,19,-
fark,prmax,0.6,1.143057107925415,1.1429784590000054,False,-,120,-,-,0.6666666459630076,0.6,20,-
fark,prmax,0.7,0.3709118366241455,0.37092504699998585,False,-,141,-,-,0.7026867198338895,0.7,6,-
fark,prmax,0.7,0.4221155643463135,0.422106164000013,False,-,141,-,-,0.7026867198338895,0.7,7,-
fark,prmax,0.7,0.47990870475769043,0.47990439199998036,False,-,141,-,-,0.7026867198338895,0.7,8,-
fark,prmax,0.7,0.5409982204437256,0.5409459410000181,False,-,141,-,-,0.7026867198338895,0.7,9,-
fark,prmax,0.7,0.592228889465332,0.5922045989999845,False,-,141,-,-,0.7026867198338895,0.7,10,-
fark,prmax,0.7,0.6470022201538086,0.6469559559999993,False,-,141,-,-,0.7026867198338895,0.7,11,-
fark,prmax,0.7,0.7110707759857178,0.7110896810000042,False,-,141,-,-,0.7026867198338895,0.7,12,-
fark,prmax,0.7,0.7601478099822998,0.760138368000014,False,-,141,-,-,0.7026867198338895,0.7,13,-
fark,prmax,0.7,0.8219761848449707,0.821930836000007,False,-,141,-,-,0.7026867198338895,0.7,14,-
fark,prmax,0.7,0.8754961490631104,0.8754131020000102,False,-,141,-,-,0.7026867198338895,0.7,15,-
fark,prmax,0.7,0.9370417594909668,0.9370168490000026,False,-,141,-,-,0.7026867198338895,0.7,16,-
fark,prmax,0.7,0.9939851760864258,0.9939663030000077,False,-,141,-,-,0.7026867198338895,0.7,17,-
fark,prmax,0.7,1.0416591167449951,1.041658047999988,False,-,141,-,-,0.7026867198338895,0.7,18,-
fark,prmax,0.7,1.1053147315979004,1.105280246999996,False,-,141,-,-,0.7026867198338895,0.7,19,-
fark,prmax,0.7,1.1590023040771484,1.1589952239999946,False,-,141,-,-,0.7026867198338895,0.7,20,-
fark,prmax,0.7999999999999999,0.3733677864074707,0.3733525160000113,False,-,154,-,-,0.8016571386886608,0.7999999999999999,6,-
fark,prmax,0.7999999999999999,0.42519402503967285,0.42520021900000415,False,-,154,-,-,0.8016571386886608,0.7999999999999999,7,-
fark,prmax,0.7999999999999999,0.48107194900512695,0.48107683699998915,False,-,154,-,-,0.8016571386886608,0.7999999999999999,8,-
fark,prmax,0.7999999999999999,0.5469210147857666,0.5469366620000073,False,-,154,-,-,0.8016571386886608,0.7999999999999999,9,-
fark,prmax,0.7999999999999999,0.5958151817321777,0.5958212919999823,False,-,154,-,-,0.8016571386886608,0.7999999999999999,10,-
fark,prmax,0.7999999999999999,0.6522510051727295,0.6522579570000175,False,-,154,-,-,0.8016571386886608,0.7999999999999999,11,-
fark,prmax,0.7999999999999999,0.7156088352203369,0.7155609630000015,False,-,154,-,-,0.8016571386886608,0.7999999999999999,12,-
fark,prmax,0.7999999999999999,0.768444299697876,0.7684445950000054,False,-,154,-,-,0.8016571386886608,0.7999999999999999,13,-
fark,prmax,0.7999999999999999,0.8270933628082275,0.8270226730000161,False,-,154,-,-,0.8016571386886608,0.7999999999999999,14,-
fark,prmax,0.7999999999999999,0.8772664070129395,0.8772767990000148,False,-,154,-,-,0.8016571386886608,0.7999999999999999,15,-
fark,prmax,0.7999999999999999,0.9408421516418457,0.9408487800000103,False,-,154,-,-,0.8016571386886608,0.7999999999999999,16,-
fark,prmax,0.7999999999999999,0.9978070259094238,0.9978037300000153,False,-,154,-,-,0.8016571386886608,0.7999999999999999,17,-
fark,prmax,0.7999999999999999,1.0478591918945312,1.0477831100000117,False,-,154,-,-,0.8016571386886608,0.7999999999999999,18,-
fark,prmax,0.7999999999999999,1.1106762886047363,1.1106690740000147,False,-,154,-,-,0.8016571386886608,0.7999999999999999,19,-
fark,prmax,0.7999999999999999,1.172630786895752,1.172601252000021,False,-,154,-,-,0.8016571386886608,0.7999999999999999,20,-
fark,prmax,0.8999999999999999,0.3697509765625,0.3697736759999941,False,-,139,-,-,0.9493670454143662,0.8999999999999999,6,-
fark,prmax,0.8999999999999999,0.4216890335083008,0.42169381600001543,False,-,139,-,-,0.9493670454143662,0.8999999999999999,7,-
fark,prmax,0.8999999999999999,0.48041272163391113,0.4803637800000047,False,-,139,-,-,0.9493670454143662,0.8999999999999999,8,-
fark,prmax,0.8999999999999999,0.5351207256317139,0.5351267329999985,False,-,139,-,-,0.9493670454143662,0.8999999999999999,9,-
fark,prmax,0.8999999999999999,0.5962090492248535,0.5962340940000104,False,-,139,-,-,0.9493670454143662,0.8999999999999999,10,-
fark,prmax,0.8999999999999999,0.6482701301574707,0.6482439179999915,False,-,139,-,-,0.9493670454143662,0.8999999999999999,11,-
fark,prmax,0.8999999999999999,0.7089996337890625,0.7089810470000089,False,-,139,-,-,0.9493670454143662,0.8999999999999999,12,-
fark,prmax,0.8999999999999999,0.7581453323364258,0.7581647729999759,False,-,139,-,-,0.9493670454143662,0.8999999999999999,13,-
fark,prmax,0.8999999999999999,0.8202073574066162,0.8201874100000168,False,-,139,-,-,0.9493670454143662,0.8999999999999999,14,-
fark,prmax,0.8999999999999999,0.8741915225982666,0.8741688519999968,False,-,139,-,-,0.9493670454143662,0.8999999999999999,15,-
fark,prmax,0.8999999999999999,0.9341320991516113,0.9341124119999904,False,-,139,-,-,0.9493670454143662,0.8999999999999999,16,-
fark,prmax,0.8999999999999999,0.9900588989257812,0.990059150999997,False,-,139,-,-,0.9493670454143662,0.8999999999999999,17,-
fark,prmax,0.8999999999999999,1.042381763458252,1.0423157200000048,False,-,139,-,-,0.9493670454143662,0.8999999999999999,18,-
fark,prmax,0.8999999999999999,1.1031994819641113,1.103184361000018,False,-,139,-,-,0.9493670454143662,0.8999999999999999,19,-
fark,prmax,0.8999999999999999,1.1573266983032227,1.1572304419999853,False,-,139,-,-,0.9493670454143662,0.8999999999999999,20,-
fark,prmax,0.9999999999999999,0.37421464920043945,0.3738476119999916,False,-,198,-,-,1.0,1.0,6,-
fark,prmax,0.9999999999999999,0.43909549713134766,0.4390837930000089,False,-,198,-,-,1.0,1.0,7,-
fark,prmax,0.9999999999999999,0.4905261993408203,0.49050550800001247,False,-,198,-,-,1.0,1.0,8,-
fark,prmax,0.9999999999999999,0.5488691329956055,0.5488504879999994,False,-,198,-,-,1.0,1.0,9,-
fark,prmax,0.9999999999999999,0.6145026683807373,0.6143972909999889,False,-,198,-,-,1.0,1.0,10,-
fark,prmax,0.9999999999999999,0.666501522064209,0.6664670840000042,False,-,198,-,-,1.0,1.0,11,-
fark,prmax,0.9999999999999999,0.726330041885376,0.7262832790000004,False,-,198,-,-,1.0,1.0,12,-
fark,prmax,0.9999999999999999,0.7809624671936035,0.7809389810000198,False,-,198,-,-,1.0,1.0,13,-
fark,prmax,0.9999999999999999,0.8449532985687256,0.8449423529999933,False,-,198,-,-,1.0,1.0,14,-
fark,prmax,0.9999999999999999,0.8991007804870605,0.8990245720000019,False,-,198,-,-,1.0,1.0,15,-
fark,prmax,0.9999999999999999,0.9634392261505127,0.9634540630000004,False,-,198,-,-,1.0,1.0,16,-
fark,prmax,0.9999999999999999,1.0137217044830322,1.013677494999996,False,-,198,-,-,1.0,1.0,17,-
fark,prmax,0.9999999999999999,1.0770258903503418,1.0770137540000064,False,-,198,-,-,1.0,1.0,18,-
fark,prmax,0.9999999999999999,1.1385586261749268,1.138554369000019,False,-,198,-,-,1.0,1.0,19,-
fark,prmax,0.9999999999999999,1.1943588256835938,1.1943298820000336,False,-,198,-,-,1.0,1.0,20,-

